,size,total_sqft,bath,balcony,price,site_location
11218,4.0,2447.5,4.0,2,21400000.0,Viman Nagar
11219,3.0,1490.0,2.0,2,5960000.0,Vishrant Wadi
11220,4.0,1200.0,4.0,2,16500000.0,Wagholi
11221,3.0,1850.0,3.0,2,14000000.0,Wakadewadi
11222,2.0,1250.0,2.0,1,7800000.0,Wanowrie
11223,4.0,2400.0,3.0,1,10800000.0,Warje
11224,4.0,2447.5,4.5,3,21400000.0,Yerawada
11225,2.0,1244.0,2.0,2,8800000.0,Alandi Road
11226,4.0,830.5,4.0,1,7500000.0,Ambegaon Budruk
11227,2.0,1025.0,2.0,1,2857000.0,Anandnagar
11228,2.0,1034.0,2.0,1,3800000.0,Aundh
11229,3.0,1191.0,2.0,2,3334000.0,Aundh Road
11230,3.0,1719.0,3.0,2,7100000.0,Balaji Nagar
11231,2.0,1035.0,2.0,1,3933000.0,Baner
11232,4.0,1500.0,3.0,2,21400000.0,Baner road
11233,3.0,1470.0,2.0,2,8422000.0,Bhandarkar Road
11234,2.0,1140.0,2.0,1,5066000.0,Bhavani Peth
11236,4.5,830.5,4.5,2,8000000.0,Bopodi
11237,4.0,830.5,3.0,1,8400000.0,Budhwar Peth
11238,3.0,2447.5,3.0,2,17000000.0,Bund Garden
11239,3.0,1660.0,3.0,2,8500000.0,Camp
11240,3.0,1275.0,3.0,3,6343000.0,Chandan Nagar
11241,3.0,1365.0,3.0,1,5281000.0,Dapodi
11242,3.0,1200.0,2.0,0,9000000.0,Deccan Gymkhana
11244,3.0,1392.0,3.0,1,6945999.0,Dhankawadi
11245,2.0,1245.0,2.0,1,5976000.0,Dhayari Phata
11246,4.5,1200.0,3.0,1,6500000.0,Dhole Patil
11247,2.0,1162.0,2.0,2,6408000.0,Erandwane
11248,3.0,1476.0,2.0,1,7300000.0,Fatima Nagar
11249,1.5,830.5,1.5,1,2150000.0,Fergusson College
11250,4.5,2447.5,4.5,1,17000000.0,Ganesh Peth
11251,2.0,943.0,2.0,2,4800000.0,Ganeshkhind
11252,2.0,1150.0,2.0,1,17000000.0,Ghorpade Peth
11253,2.0,1113.0,2.0,1,4450000.0,Ghorpadi
11254,3.0,1615.0,3.0,2,6943000.0,Gokhale Nagar
11255,2.0,1279.0,2.0,3,10000000.0,Gultekdi
11256,2.0,1256.0,2.0,1,6000000.0,Guruwar peth
11257,3.0,1805.0,3.0,2,21400000.0,Hadapsar
11258,3.0,1350.0,3.0,1,6500000.0,Hadapsar Industrial
11259,3.0,1525.0,3.0,2,6863000.0,Hingne Khurd
11260,2.0,1357.0,2.0,1,12300000.0,Jangali Maharaj
11261,3.0,1645.0,3.0,2,11700000.0,Kalyani Nagar
11263,2.0,845.0,2.0,2,3200000.0,Karve Road
11264,2.0,900.0,2.0,0,2500000.0,Kasba Peth
11265,2.0,1210.0,2.0,1,6415000.0,Katraj
11266,2.0,830.5,2.0,1,2280000.0,Khadaki
11267,3.0,1879.0,3.0,2,15500000.0,Khadki
11268,3.0,1250.0,2.0,2,5000000.0,Kharadi
11269,4.0,1200.0,2.0,2,3500000.0,Kondhwa
11270,3.0,1108.0,2.0,1,6000000.0,Kondhwa Budruk
11271,3.0,1401.0,3.0,2,6900000.0,Kondhwa Khurd
11272,3.0,1157.0,2.0,1,7500000.0,Koregaon Park
11273,2.0,1185.0,2.0,1,4266000.0,Kothrud
11274,3.0,1751.0,3.0,2,11500000.0,Law College
11275,4.5,1550.0,3.0,1,21400000.0,Laxmi Road
11276,3.0,1880.0,3.0,2,9650000.0,Lulla Nagar
11277,3.0,1235.0,3.0,0,4098500.0,Mahatma Gandhi
11278,2.0,1175.0,2.0,2,3800000.0,Mangalwar peth
11279,2.0,1407.0,2.0,1,9849000.0,Manik Bagh
11280,2.0,1000.0,2.0,2,5000000.0,Market yard
11281,3.0,1518.0,3.0,3,7500000.0,Model colony
11282,4.0,2447.5,4.0,2,21400000.0,Mukund Nagar
11283,2.0,1027.0,2.0,1,6700000.0,Mundhawa
11284,4.0,2447.5,4.5,2,21400000.0,Nagar Road
11285,2.0,1145.0,2.0,2,4600000.0,Nana Peth
11286,2.0,1260.0,2.0,2,11300000.0,Narayan Peth
11287,3.0,1500.0,2.0,3,4725000.0,Narayangaon
11288,3.0,1737.0,2.0,1,5732000.0,Navi Peth
11290,3.0,1600.0,4.0,1,12000000.0,Parvati Darshan
11291,3.0,1500.0,3.0,2,13500000.0,Pashan
11292,2.0,1120.0,2.0,0,6000000.0,Paud Road
11293,3.0,1200.0,4.0,1,21400000.0,Pirangut
11294,2.0,1030.0,2.0,1,4650000.0,Prabhat Road
11295,4.5,2447.5,4.5,1,8800000.0,Pune Railway
11296,2.0,1057.0,2.0,1,3500000.0,Rasta Peth
11297,4.0,2447.5,4.0,3,20800000.0,Raviwar Peth
11298,2.0,1460.0,2.0,2,3850000.0,Sadashiv Peth
11299,2.0,1075.0,2.0,1,5370000.0,Sahakar Nagar
11300,3.0,1080.0,2.0,1,6000000.0,Salunke Vihar
11301,4.0,2447.5,4.5,3,21400000.0,Sasson Road
11304,2.0,1074.0,2.0,1,4280000.0,Shaniwar Peth
11305,2.0,1200.0,2.0,1,4613000.0,Shivaji Nagar
11306,4.0,2425.0,4.5,1,17500000.0,Shukrawar Peth
11307,2.0,1323.0,2.0,2,7400000.0,Sinhagad Road
11308,2.0,1232.0,2.0,1,6961000.0,Somwar Peth
11309,2.0,900.0,2.0,1,4000000.0,Swargate
11310,1.5,830.5,1.5,1,2365000.0,Tilak Road
11311,3.0,1920.0,3.0,2,13400000.0,Uruli Devachi
11313,3.0,1550.0,3.0,2,9600000.0,Wadgaon Sheri
11314,3.0,1588.0,2.0,3,9000000.0,Viman Nagar
11315,3.0,2300.0,4.0,1,21400000.0,Vishrant Wadi
11316,4.5,2447.5,4.5,2,16500000.0,Wagholi
11317,2.0,1308.0,2.0,1,8600000.0,Wakadewadi
11318,3.0,1340.0,2.0,2,5427000.0,Wanowrie
11319,4.5,2447.5,4.5,3,21400000.0,Warje
11320,4.0,2170.0,3.0,2,21400000.0,Yerawada
11321,3.0,1719.0,3.0,2,13500000.0,Alandi Road
11323,2.0,1200.0,2.0,1,4584000.0,Anandnagar
11324,1.5,1090.0,2.0,1,3148000.0,Aundh
11325,4.5,1500.0,4.5,2,21000000.0,Aundh Road
11326,3.0,1660.0,3.0,2,10400000.0,Balaji Nagar
11327,2.0,1247.0,2.0,1,5856000.0,Baner
11328,3.0,1595.0,3.0,2,9600000.0,Baner road
11329,2.0,1175.0,2.0,2,5000000.0,Bhandarkar Road
11331,2.0,1184.0,2.0,1,7800000.0,Bibvewadi
11332,2.0,1100.0,2.0,2,5500000.0,Bopodi
11333,2.0,935.0,2.0,0,7800000.0,Budhwar Peth
11334,2.0,1200.0,2.0,2,6000000.0,Bund Garden
11335,4.5,2400.0,4.5,1,21400000.0,Camp
11336,2.0,1000.0,2.0,1,4500000.0,Chandan Nagar
11337,2.0,1000.0,2.0,0,5200000.0,Dapodi
11338,3.0,1705.0,3.0,2,8500000.0,Deccan Gymkhana
11339,3.0,1060.0,2.0,2,5830000.0,Dehu Road
11340,4.0,2325.0,4.0,1,12000000.0,Dhankawadi
11341,3.0,1347.0,2.0,2,5500000.0,Dhayari Phata
11342,4.5,1200.0,4.5,3,21400000.0,Dhole Patil
11343,2.0,1402.0,2.0,2,9500000.0,Erandwane
11344,3.0,2280.0,4.0,2,12500000.0,Fatima Nagar
11346,2.0,1080.0,2.0,1,5300000.0,Ganesh Peth
11348,3.0,1919.0,3.0,0,21400000.0,Ghorpade Peth
11349,2.0,1100.0,2.0,2,4260000.0,Ghorpadi
11350,4.0,2447.5,4.0,3,21400000.0,Gokhale Nagar
11351,2.0,1200.0,2.0,2,7800000.0,Gultekdi
11352,3.0,1565.0,2.0,2,5791000.0,Guruwar peth
11353,2.0,1200.0,3.0,0,7800000.0,Hadapsar
11354,3.0,1581.0,3.0,3,7600000.0,Hadapsar Industrial
11355,4.0,2447.5,4.5,1,20000000.0,Hingne Khurd
11356,4.5,1440.0,4.5,2,9700000.0,Jangali Maharaj
11357,3.0,2180.0,3.0,3,21400000.0,Kalyani Nagar
11359,2.0,985.0,2.0,1,3892000.0,Karve Road
11360,2.0,950.0,2.0,2,3500000.0,Kasba Peth
11361,2.0,1339.0,2.0,2,5500000.0,Katraj
11362,3.0,1449.0,3.0,1,7200000.0,Khadaki
11363,4.0,1200.0,4.0,2,18000000.0,Khadki
11364,2.0,1100.0,2.0,2,3868000.0,Kharadi
11365,2.0,929.0,2.0,0,2809500.0,Kondhwa
11366,3.0,2447.5,3.0,2,20000000.0,Kondhwa Budruk
11367,2.0,1100.0,2.0,3,5500000.0,Kondhwa Khurd
11368,2.0,1140.0,2.0,1,3292000.0,Koregaon Park
11369,3.0,2447.5,3.0,2,21400000.0,Kothrud
11370,4.5,2447.5,4.5,3,21400000.0,Law College
11371,2.0,830.5,1.5,2,3000000.0,Laxmi Road
11372,4.5,2000.0,4.0,0,6500000.0,Lulla Nagar
11373,4.0,1200.0,4.0,1,19000000.0,Mahatma Gandhi
11374,2.0,1300.0,2.0,3,9500000.0,Mangalwar peth
11375,2.0,1220.0,2.0,2,6000000.0,Manik Bagh
11376,3.0,2289.0,3.0,2,17800000.0,Market yard
11377,2.0,1170.0,2.0,1,5600000.0,Model colony
11378,2.0,1350.0,2.0,2,8950000.0,Mukund Nagar
11379,2.0,883.0,2.0,1,4500000.0,Mundhawa
11380,3.0,1698.0,3.0,2,12500000.0,Nagar Road
11381,4.0,2150.0,4.0,0,10500000.0,Nana Peth
11382,2.0,1060.0,2.0,1,5850000.0,Narayan Peth
11383,2.0,1185.0,2.0,2,7500000.0,Narayangaon
11384,3.0,2051.0,3.0,1,18000000.0,Navi Peth
11385,2.0,1404.0,2.0,1,7200000.0,Padmavati
11386,2.0,1252.0,2.0,1,6700000.0,Parvati Darshan
11387,3.0,1885.0,3.0,1,12500000.0,Pashan
11388,4.5,2447.5,4.5,3,21400000.0,Paud Road
11389,2.0,980.0,2.0,2,4200000.0,Pirangut
11390,3.0,2447.5,3.0,3,21400000.0,Prabhat Road
11391,3.0,1420.0,3.0,1,6600000.0,Pune Railway
11393,3.0,2312.0,3.0,2,15600000.0,Raviwar Peth
11395,2.0,1175.0,2.0,1,7000000.0,Sahakar Nagar
11396,2.0,1145.0,2.0,2,5100000.0,Salunke Vihar
11397,2.0,970.0,2.0,1,5250000.0,Sasson Road
11398,2.0,1125.0,2.0,1,3249000.0,Satara Road
11399,3.0,1520.0,3.0,0,9263000.0,Senapati Bapat
11401,3.0,2150.0,3.0,3,21400000.0,Shivaji Nagar
11402,3.0,1635.0,3.0,1,5700000.0,Shukrawar Peth
11403,3.0,2447.5,3.0,1,21400000.0,Sinhagad Road
11404,4.0,2447.5,4.0,3,21400000.0,Somwar Peth
11405,1.5,1200.0,2.0,1,6600000.0,Swargate
11406,3.0,1335.0,2.0,2,7343000.0,Tilak Road
11407,4.0,2447.5,4.5,0,21400000.0,Uruli Devachi
11408,2.0,1166.0,2.0,1,6408000.0,Vadgaon Budruk
11409,3.0,2390.0,3.0,1,21400000.0,Wadgaon Sheri
11410,3.0,1460.0,2.0,1,9000000.0,Viman Nagar
11411,3.0,1690.0,3.0,3,5000000.0,Vishrant Wadi
11412,4.0,1386.0,3.0,2,9300000.0,Wagholi
11413,2.0,1090.0,2.0,2,3200000.0,Wakadewadi
11414,3.0,1732.0,3.0,1,8573000.0,Wanowrie
11415,2.0,1390.0,2.0,1,7200000.0,Warje
11416,2.0,1095.0,2.0,1,8541000.0,Yerawada
11417,1.5,830.5,1.5,1,1719000.0,Alandi Road
11418,3.0,2400.0,2.0,3,5000000.0,Ambegaon Budruk
11419,3.0,1350.0,2.0,3,8500000.0,Anandnagar
11420,3.0,1453.0,2.0,2,7300000.0,Aundh
11421,2.0,1226.0,2.0,1,6500000.0,Aundh Road
11422,4.0,830.5,2.0,2,16500000.0,Balaji Nagar
11423,3.0,1168.0,2.0,1,6800000.0,Baner
11424,3.0,1776.0,3.0,2,12400000.0,Baner road
11425,3.0,1634.0,3.0,2,6800000.0,Bhandarkar Road
11426,2.0,860.0,2.0,0,5600000.0,Bhavani Peth
11427,3.0,2447.5,3.0,1,21400000.0,Bibvewadi
11428,3.0,1650.0,3.0,2,9500000.0,Bopodi
11429,2.0,1190.0,2.0,1,7000000.0,Budhwar Peth
11430,2.0,1133.0,2.0,1,3399000.0,Bund Garden
11431,3.0,1559.0,3.0,2,6200000.0,Camp
11432,3.0,1448.0,4.0,0,11800000.0,Chandan Nagar
11433,4.0,2447.5,4.5,1,21400000.0,Dapodi
11434,2.0,976.0,2.0,1,5000000.0,Deccan Gymkhana
11435,4.0,1350.0,4.0,3,21400000.0,Dehu Road
11436,3.0,1590.0,2.0,2,5400000.0,Dhankawadi
11437,4.0,2447.5,4.5,2,20100000.0,Dhayari Phata
11438,3.0,1633.0,3.0,2,11000000.0,Dhole Patil
11439,2.0,1151.0,2.0,2,4600000.0,Erandwane
11440,3.0,1400.0,2.0,2,4200000.0,Fatima Nagar
11441,2.0,1037.0,2.0,1,3600000.0,Fergusson College
11442,2.0,1188.0,2.0,1,3600000.0,Ganesh Peth
11443,2.0,1060.0,2.0,1,5200000.0,Ganeshkhind
11444,3.0,2215.0,4.0,2,16200000.0,Ghorpade Peth
11445,2.0,1255.0,2.0,2,5450000.0,Ghorpadi
11446,3.0,2447.5,2.0,1,21400000.0,Gokhale Nagar
11447,2.0,1075.0,2.0,1,5370000.0,Gultekdi
11448,4.0,2447.5,4.5,3,18000000.0,Guruwar peth
11449,2.0,1183.0,2.0,1,7954000.0,Hadapsar Industrial
11450,2.0,1100.0,2.0,2,4400000.0,Hingne Khurd
11451,3.0,1643.0,2.0,2,7000000.0,Jangali Maharaj
11452,3.0,1500.0,2.0,2,12000000.0,Kalyani Nagar
11453,2.0,1291.0,2.0,1,7500000.0,Karve Nagar
11454,3.0,1150.0,3.0,2,8000000.0,Karve Road
11455,2.0,1060.0,2.0,1,5500000.0,Kasba Peth
11456,3.0,1575.0,2.0,2,11000000.0,Katraj
11457,4.5,1200.0,4.0,1,16000000.0,Khadaki
11458,4.0,1700.0,3.0,2,5500000.0,Khadki
11459,2.0,1236.0,2.0,1,5800000.0,Kharadi
11460,3.0,1350.0,2.0,2,3900000.0,Kondhwa
11461,3.0,2447.5,4.0,3,21400000.0,Kondhwa Budruk
11464,2.0,1200.0,2.0,1,3465999.0,Kothrud
11465,4.0,1200.0,4.0,1,7500000.0,Law College
11466,2.0,1225.0,2.0,2,5600000.0,Laxmi Road
11467,2.0,1056.0,2.0,1,7500000.0,Lulla Nagar
11468,3.0,1240.0,2.0,2,4285000.0,Mahatma Gandhi
11469,3.0,1200.0,3.0,2,7452000.0,Mangalwar peth
11470,3.0,1850.0,3.0,2,11000000.0,Manik Bagh
11471,4.0,2447.5,4.0,3,18000000.0,Market yard
11472,1.5,1200.0,1.5,0,3982000.0,Model colony
11473,4.0,1018.0,4.0,1,15000000.0,Mukund Nagar
11474,4.5,2447.5,4.5,1,21400000.0,Mundhawa
11475,3.0,1185.0,2.0,2,3022000.0,Nagar Road
11476,2.0,918.0,2.0,2,5600000.0,Nana Peth
11477,3.0,1330.0,2.0,2,6800000.0,Narayan Peth
11478,3.0,1540.0,2.0,3,7000000.0,Narayangaon
11479,2.0,1200.0,2.0,2,8000000.0,Navi Peth
11480,2.0,927.0,2.0,2,3700000.0,Padmavati
11481,4.0,2447.5,4.0,0,11500000.0,Parvati Darshan
11482,3.0,1400.0,2.0,2,7800000.0,Pashan
11483,2.0,1345.0,2.0,2,10600000.0,Paud Road
11484,4.0,1900.0,3.0,1,21400000.0,Pirangut
11485,2.0,1510.0,2.0,3,8000000.0,Prabhat Road
11486,2.0,830.5,2.0,1,2500000.0,Pune Railway
11488,3.0,1500.0,3.0,1,6152000.0,Raviwar Peth
11489,1.5,830.5,1.5,0,4253500.0,Sadashiv Peth
11490,3.0,1100.0,2.0,2,7200000.0,Sahakar Nagar
11491,3.0,1200.0,3.0,1,6800000.0,Salunke Vihar
11492,3.0,1100.0,3.0,2,5300000.0,Sasson Road
11493,4.0,2282.0,4.0,0,11500000.0,Satara Road
11494,2.0,830.5,2.0,1,3749000.0,Senapati Bapat
11495,3.0,2172.0,3.0,0,10000000.0,Shaniwar Peth
11497,4.0,830.5,2.0,1,7200000.0,Shukrawar Peth
11498,3.0,2447.5,3.0,2,16500000.0,Sinhagad Road
11499,3.0,1242.0,3.0,1,5100000.0,Somwar Peth
11500,1.5,830.5,1.5,1,4800000.0,Swargate
11501,3.0,1245.0,2.0,2,4358000.0,Tilak Road
11502,2.0,1088.0,2.0,2,4400000.0,Uruli Devachi
11503,2.0,1200.0,2.0,0,4600000.0,Vadgaon Budruk
11504,3.0,1995.0,3.0,1,10000000.0,Wadgaon Sheri
11505,2.0,1309.0,2.0,1,8200000.0,Viman Nagar
11506,3.0,1717.0,3.0,2,20000000.0,Vishrant Wadi
11507,3.0,2100.0,3.0,2,20000000.0,Wagholi
11508,2.0,880.0,1.5,0,9000000.0,Wakadewadi
11509,4.5,1200.0,4.5,1,9500000.0,Wanowrie
11510,3.0,1250.0,3.0,2,4200000.0,Warje
11511,3.0,2447.5,4.5,2,21400000.0,Yerawada
11512,2.0,1041.0,2.0,2,5400000.0,Alandi Road
11513,3.0,1505.0,2.0,2,6000000.0,Ambegaon Budruk
11514,3.0,1776.0,3.0,2,15000000.0,Anandnagar
11515,3.0,1767.0,3.0,2,8900000.0,Aundh
11516,2.0,1293.0,2.0,2,8000000.0,Aundh Road
11517,2.0,1320.0,2.0,1,5000000.0,Balaji Nagar
11518,2.0,1280.0,2.0,2,6848000.0,Baner
11519,2.0,1245.0,2.0,1,8305000.0,Baner road
11520,2.0,1027.0,1.5,2,4400000.0,Bhandarkar Road
11522,3.0,1100.0,3.0,2,5800000.0,Bibvewadi
11523,3.0,1065.0,3.0,1,7200000.0,Bopodi
11524,3.0,1814.0,3.0,1,12900000.0,Budhwar Peth
11525,3.0,1610.0,2.0,1,11200000.0,Bund Garden
11526,1.5,850.0,1.5,1,7800000.0,Camp
11527,3.0,1600.0,3.0,3,7900000.0,Chandan Nagar
11528,3.0,2447.5,4.0,2,14000000.0,Dapodi
11529,3.0,1250.0,2.0,1,7713000.0,Deccan Gymkhana
11530,2.0,1243.0,2.0,2,4600000.0,Dehu Road
11531,3.0,1452.0,3.0,3,6098000.0,Dhankawadi
11532,3.0,1475.0,3.0,3,7500000.0,Dhayari Phata
11533,2.0,1353.0,2.0,3,7500000.0,Dhole Patil
11534,4.0,2100.0,3.0,0,21000000.0,Erandwane
11535,3.0,1750.0,3.0,2,5800000.0,Fatima Nagar
11536,4.0,2447.5,4.0,3,21400000.0,Fergusson College
11537,2.0,1270.0,2.0,1,9600000.0,Ganesh Peth
11538,4.0,2447.5,3.0,0,7500000.0,Ganeshkhind
11539,4.0,1200.0,4.0,2,21400000.0,Ghorpade Peth
11540,4.0,2447.5,4.0,3,18800000.0,Ghorpadi
11541,3.0,1330.0,3.0,2,6500000.0,Gokhale Nagar
11542,2.0,830.5,1.5,0,1800000.0,Gultekdi
11543,2.0,1400.0,2.0,3,9000000.0,Guruwar peth
11544,4.0,2447.5,4.5,1,19500000.0,Hadapsar
11545,3.0,1700.0,3.0,2,7500000.0,Hadapsar Industrial
11546,2.0,1585.0,2.0,2,9000000.0,Hingne Khurd
11547,3.0,1385.0,3.0,3,6700000.0,Jangali Maharaj
11548,2.0,1128.0,2.0,1,6700000.0,Kalyani Nagar
11549,4.0,830.5,4.0,2,21400000.0,Karve Nagar
11551,2.0,1203.0,2.0,2,6000000.0,Kasba Peth
11552,2.0,905.0,2.0,1,3500000.0,Katraj
11553,3.0,1450.0,3.0,2,7900000.0,Khadaki
11554,2.0,1105.0,2.0,3,3800000.0,Khadki
11555,2.0,1200.0,2.0,1,4613000.0,Kharadi
11556,3.0,1530.0,2.0,3,8900000.0,Kondhwa
11557,2.0,1105.0,2.0,1,3540000.0,Kondhwa Budruk
11558,2.0,1333.0,2.0,1,7856000.0,Kondhwa Khurd
11559,2.0,1065.0,2.0,2,4500000.0,Koregaon Park
11561,2.0,1243.0,2.0,2,4600000.0,Law College
11562,3.0,1530.0,3.0,2,7634000.0,Laxmi Road
11563,2.0,1200.0,2.0,1,6500000.0,Lulla Nagar
11564,2.0,1270.0,2.0,1,9400000.0,Mahatma Gandhi
11565,3.0,1830.0,3.0,3,8900000.0,Mangalwar peth
11566,2.0,900.0,2.0,3,3500000.0,Manik Bagh
11567,4.0,2400.0,2.0,2,21400000.0,Market yard
11568,4.5,2447.5,4.5,2,21400000.0,Model colony
11569,3.0,1450.0,2.0,2,7800000.0,Mukund Nagar
11570,3.0,1525.0,3.0,3,6500000.0,Mundhawa
11571,2.0,1080.0,2.0,1,6700000.0,Nagar Road
11572,2.0,1220.0,2.0,2,7200000.0,Nana Peth
11573,2.0,1200.0,2.0,2,4440000.0,Narayan Peth
11574,2.0,1215.0,2.0,0,7317000.0,Narayangaon
11575,3.0,2400.0,3.0,0,21400000.0,Navi Peth
11576,2.0,1500.0,2.0,2,6000000.0,Padmavati
11577,2.0,1355.0,2.0,2,9500000.0,Parvati Darshan
11578,2.0,1070.0,2.0,1,5700000.0,Pashan
11579,3.0,1980.0,4.0,1,18000000.0,Paud Road
11580,2.0,842.0,2.0,2,3000000.0,Pirangut
11581,1.5,830.5,1.5,1,3120000.0,Prabhat Road
11583,3.0,1884.0,3.0,2,9500000.0,Rasta Peth
11584,2.0,1100.0,2.0,2,7500000.0,Raviwar Peth
11585,2.0,1196.0,2.0,2,4054000.0,Sadashiv Peth
11586,3.0,1820.0,3.0,2,8500000.0,Sahakar Nagar
11588,2.0,1185.0,2.0,2,4350000.0,Sasson Road
11589,3.0,2145.0,3.0,2,17000000.0,Satara Road
11590,2.0,1220.0,2.0,1,8900000.0,Senapati Bapat
11591,2.0,1116.0,2.0,3,5191000.0,Shaniwar Peth
11592,2.0,1192.0,2.0,3,7500000.0,Shivaji Nagar
11593,3.0,1449.0,3.0,2,11000000.0,Shukrawar Peth
11594,3.0,2447.5,3.0,1,21400000.0,Sinhagad Road
11595,3.0,1700.0,3.0,2,9000000.0,Somwar Peth
11596,3.0,1920.0,3.0,2,15000000.0,Swargate
11597,2.0,1350.0,2.0,0,9000000.0,Tilak Road
11598,4.0,2447.5,4.5,2,21400000.0,Uruli Devachi
11599,3.0,1700.0,3.0,2,7400000.0,Vadgaon Budruk
11600,2.0,1447.0,3.0,2,7600000.0,Wadgaon Sheri
11601,2.0,1329.0,2.0,1,10700000.0,Viman Nagar
11602,3.0,1314.0,2.0,2,7044000.0,Vishrant Wadi
11603,3.0,1200.0,3.0,2,11000000.0,Wagholi
11604,4.5,1214.0,3.0,0,21400000.0,Wakadewadi
11605,3.0,1513.0,3.0,1,10300000.0,Wanowrie
11607,2.0,1246.0,2.0,1,6750000.0,Yerawada
11608,1.5,830.5,1.5,1,6500000.0,Alandi Road
11609,2.0,1220.0,2.0,2,6200000.0,Ambegaon Budruk
11610,3.0,1800.0,2.0,1,4500000.0,Anandnagar
11611,3.0,1400.0,3.0,2,7500000.0,Aundh
11612,2.0,1245.0,2.0,2,8000000.0,Aundh Road
11613,3.0,1495.0,2.0,1,6300000.0,Balaji Nagar
11614,3.0,2000.0,2.0,2,21400000.0,Baner
11615,2.0,996.0,2.0,2,3650000.0,Baner road
11616,2.0,1000.0,2.0,1,4400000.0,Bhandarkar Road
11617,2.0,1250.0,2.0,3,7500000.0,Bhavani Peth
11618,2.0,975.0,2.0,1,2486000.0,Bibvewadi
11619,3.0,1261.0,2.0,1,8000000.0,Bopodi
11620,2.0,1080.0,2.0,2,4600000.0,Budhwar Peth
11621,2.0,1230.0,2.0,1,5000000.0,Bund Garden
11622,2.0,982.0,2.0,2,2553000.0,Camp
11623,3.0,1260.0,3.0,1,4936000.0,Chandan Nagar
11624,3.0,1590.0,2.0,2,13500000.0,Dapodi
11625,2.0,1220.0,2.0,2,3900000.0,Deccan Gymkhana
11626,3.0,1320.0,2.0,1,3811999.0,Dehu Road
11627,3.0,1750.0,3.0,2,10500000.0,Dhankawadi
11628,3.0,1436.0,2.0,3,6215000.0,Dhayari Phata
11631,3.0,1560.0,3.0,2,9000000.0,Fatima Nagar
11632,3.0,2447.5,3.0,1,21400000.0,Fergusson College
11633,2.0,1275.0,2.0,2,5900000.0,Ganesh Peth
11634,2.0,1040.0,2.0,2,3640000.0,Ganeshkhind
11635,3.0,2400.0,3.0,2,11500000.0,Ghorpade Peth
11636,4.5,1500.0,4.5,3,21400000.0,Ghorpadi
11637,4.0,2447.5,4.5,1,21200000.0,Gokhale Nagar
11638,3.0,1960.0,3.0,2,16500000.0,Gultekdi
11639,4.0,2447.5,4.5,3,21400000.0,Guruwar peth
11640,2.0,1195.0,2.0,2,10000000.0,Hadapsar
11641,2.0,1140.0,2.0,0,5310500.0,Hadapsar Industrial
11642,4.5,2447.5,4.5,2,14500000.0,Hingne Khurd
11643,3.0,830.5,3.0,1,7000000.0,Jangali Maharaj
11644,4.0,2447.5,4.0,2,21400000.0,Kalyani Nagar
11645,1.5,830.5,1.5,1,4000000.0,Karve Nagar
11646,3.0,2100.0,3.0,2,13000000.0,Karve Road
11647,4.0,2447.5,4.0,2,21400000.0,Kasba Peth
11648,2.0,1027.0,2.0,1,4400000.0,Katraj
11649,4.0,1575.0,4.0,3,21400000.0,Khadaki
11650,3.0,1365.0,3.0,1,5282000.0,Khadki
11651,1.5,830.5,1.5,1,1800000.0,Kharadi
11652,3.0,1200.0,2.0,1,5200000.0,Kondhwa
11653,2.0,1100.0,2.0,3,9000000.0,Kondhwa Budruk
11654,3.0,1075.0,2.0,1,5700000.0,Kondhwa Khurd
11655,2.0,1100.0,2.0,1,6300000.0,Koregaon Park
11656,3.0,1320.0,2.0,1,5800000.0,Kothrud
11657,3.0,1500.0,3.0,2,6500000.0,Law College
11658,4.0,1200.0,4.5,1,15000000.0,Laxmi Road
11659,4.0,1125.0,3.0,2,12600000.0,Lulla Nagar
11660,2.0,1246.0,2.0,1,6750000.0,Mahatma Gandhi
11661,3.0,1718.0,3.0,2,9020000.0,Mangalwar peth
11662,3.0,1075.0,2.0,1,3200000.0,Manik Bagh
11663,3.0,1480.0,3.0,1,7548000.0,Market yard
11664,1.5,830.5,1.5,1,1600000.0,Model colony
11665,4.5,2400.0,4.0,1,21400000.0,Mukund Nagar
11666,4.0,1200.0,4.0,2,12500000.0,Mundhawa
11667,2.0,1041.0,2.0,1,3644000.0,Nagar Road
11668,2.0,1128.0,2.0,2,4840000.0,Nana Peth
11669,3.0,1685.0,3.0,1,9000000.0,Narayan Peth
11670,2.0,1180.0,2.0,2,6500000.0,Narayangaon
11671,2.0,1200.0,2.0,1,6000000.0,Navi Peth
11672,3.0,1250.0,3.0,2,3950000.0,Padmavati
11675,2.0,830.5,2.0,2,8000000.0,Paud Road
11676,4.0,830.5,3.0,2,8200000.0,Pirangut
11677,2.0,1404.0,2.0,1,7000000.0,Prabhat Road
11678,3.0,1610.0,2.0,2,11500000.0,Pune Railway
11679,2.0,1760.0,2.0,1,8500000.0,Rasta Peth
11680,2.0,975.0,2.0,1,5500000.0,Raviwar Peth
11681,2.0,1190.0,2.0,2,4200000.0,Sadashiv Peth
11682,2.0,1110.0,2.0,1,4600000.0,Sahakar Nagar
11683,3.0,2415.0,3.0,2,21400000.0,Salunke Vihar
11684,2.0,1235.0,2.0,2,4450000.0,Sasson Road
11685,2.0,1275.0,2.0,3,5500000.0,Satara Road
11686,2.0,1115.0,2.0,1,11500000.0,Senapati Bapat
11687,2.0,1197.0,2.0,1,7600000.0,Shaniwar Peth
